,Acousticness,Danceability,Duration_ms,Energy,ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Valence
3803,0.115,0.815,147990,0.723,2lAyctg5FocS67eksHoyIg,0.0,6,0.184,-3.611,0,0.0574,149.918,4,0.896
3804,0.00334,0.603,342733,0.993,2lBpN5CZ3zLyVIPejUhN6Y,0.629,10,0.11,-4.516,0,0.142,136.223,4,0.247
3805,0.111,0.586,260253,0.525,2LBqCSwhJGcFQeTHMVGwy3,0.0,1,0.134,-7.163,0,0.0615,133.629,4,0.508
3806,0.72,0.573,160867,0.837,2LcV5dZWN47XVCVZ1dFwfQ,3.24e-05,0,0.242,-10.224,1,0.0977,157.138,4,0.929
3807,0.00723,0.658,162013,0.892,2lDgdWIGLYuk74pDeRPgPF,0.0,6,0.0723,-2.928,0,0.036,107.944,4,0.919
3808,7.88e-05,0.463,270345,0.979,2LDmgP0mnj2Z48fg8o8UQ2,0.853,6,0.174,-1.497,0,0.0859,174.062,4,0.104
3809,0.791,0.396,228267,0.153,2lDWYLNnfYyXngjz4plpy2,0.0,2,0.348,-11.598,0,0.0475,127.458,4,0.308
3810,0.000163,0.728,252640,0.467,2LDYvpug35TCwdooo62tD2,0.903,1,0.0374,-14.021,1,0.252,94.027,4,0.367
3811,0.526,0.536,190573,0.507,2lENjjnvVaHFdfs7Zz02lp,9.89e-06,2,0.12,-10.542,1,0.0444,92.934,4,0.747
3812,0.00411,0.616,301597,0.926,2Lf6mae4mvyREQ8E7w3exk,0.287,8,0.25,-6.107,1,0.0793,133.0,4,0.42
3813,0.0875,0.765,210260,0.345,2LFlPtqP2p0PjDflo76QjQ,0.0,4,0.118,-6.423,1,0.229,78.022,4,0.275
3814,0.27,0.663,211160,0.656,2lFtnEmkIPm2ClN55e2chV,0.000279,1,0.117,-6.548,1,0.0413,120.037,4,0.56
3815,0.418,0.558,209440,0.837,2lFTzUnuGaWlWHJQokjRyb,0.0,3,0.0821,-4.405,1,0.0633,117.963,4,0.488
3816,0.391,0.739,156933,0.554,2LGAbm0xHNu7scBDVCkFwN,0.0,7,0.0786,-5.668,1,0.0363,137.013,4,0.978
3817,0.107,0.843,199301,0.58,2LHIwubgdCjbbBaoP9gkWB,1.84e-05,2,0.0645,-4.271,1,0.0591,98.023,4,0.638
3818,0.116,0.274,549107,0.399,2LidjA0hYpXu0T7XlKChpg,0.0,1,0.0792,-8.652,1,0.0424,80.877,3,0.267
3819,0.166,0.515,199560,0.848,2lIgi6h80UUYOJT4EhtiDa,0.000372,0,0.118,-3.927,1,0.0443,123.487,4,0.786
3820,0.000881,0.805,146907,0.71,2LKlHBPHxLG5ArAXfF148n,2.64e-05,1,0.358,-6.642,1,0.309,190.044,4,0.147
3821,0.0191,0.607,302827,0.637,2LkvIXU77zvPDFXu6SD73G,0.0,1,0.124,-11.072,1,0.241,137.03,4,0.818
3822,0.308,0.695,195000,0.625,2Ll8pInBZeY7ELfVgNNmQa,5.47e-05,1,0.22,-6.162,0,0.028,93.04,4,0.344
3823,0.857,0.356,266214,0.367,2LLEWglNIsFtoCB3qmS1cD,1.24e-05,9,0.132,-9.667,0,0.0404,183.429,3,0.167
3824,0.195,0.748,251023,0.662,2LMCyYtrdA3qBX5GkKxDBf,0.0,8,0.1,-6.281,0,0.148,112.054,4,0.495
3825,0.591,0.794,231333,0.448,2LNMhZ3YijTO7USmqjgJfG,0.0,10,0.109,-4.771,0,0.0539,120.055,4,0.588
3826,0.256,0.764,245798,0.854,2LOkdHHNKdEx24cQELBaD8,0.0,10,0.426,-3.875,0,0.0651,124.993,4,0.444
3827,0.000707,0.568,180243,0.779,2LorDA7dV9tkt6e45Zjifm,2.2e-05,5,0.215,-6.814,1,0.0591,119.92,4,0.422
3828,0.241,0.737,230693,0.731,2LowwiemmGMzzNSH1PJprK,0.0,10,0.087,-3.193,0,0.0706,94.999,4,0.761
3829,0.00117,0.395,143221,0.983,2lpLwbdNO30FxzWCZyP77V,8.7e-06,5,0.234,-3.288,1,0.077,122.796,4,0.41
3830,0.235,0.545,480187,0.534,2lpygKqzPFtItQ4ss3cgfb,0.0,8,0.345,-6.874,0,0.047,140.021,4,0.24
3831,0.00889,0.377,141000,0.506,2LQb3iYBzoxbxct2IexjBc,1.15e-06,11,0.482,-4.773,0,0.157,145.254,4,0.787
3832,0.00359,0.966,242448,0.519,2LqoYvMudv9xoTqNLFKILj,0.0,1,0.254,-5.682,1,0.306,122.195,4,0.119
3833,0.0707,0.57,323587,0.65,2lRe5wBRm4xaSKTbDn2vLD,0.0,2,0.339,-8.538,1,0.326,96.767,4,0.174
3834,0.0775,0.79,195774,0.677,2lrIPpxDadBhgbwlkrFZc2,0.0,6,0.128,-5.522,0,0.0494,140.077,4,0.366
3835,0.669,0.594,128840,0.649,2LrJSH0Zn382ECgPffzBdk,0.0,0,0.218,-9.44,1,0.0403,135.367,4,0.93
3836,0.0137,0.238,293960,0.618,2LrSLJLhv7oATJZcuLtKt6,0.0,7,0.0727,-6.506,1,0.0373,139.878,3,0.206
3837,0.0302,0.703,198903,0.723,2LskIZrCeLxRvCiGP8gxlh,2.06e-06,9,0.126,-5.45,0,0.0412,104.969,4,0.288
3838,0.206,0.814,189200,0.795,2LspdgIN5kLxi8hOqGivOQ,0.000258,4,0.0747,-5.104,0,0.075,106.984,4,0.881
3839,0.137,0.746,214827,0.798,2LTlO3NuNVN70lp2ZbVswF,0.0,0,0.139,-8.382,1,0.349,109.968,4,0.553
3840,0.0164,0.571,340369,0.687,2lu67I4AWhofXnL63ldNVJ,0.0123,6,0.0809,-7.483,0,0.0276,124.982,4,0.457
3841,0.0977,0.542,237372,0.587,2ludbmtPoyCPe2K08fAlFl,0.0,4,0.2,-6.145,1,0.035,136.915,4,0.243
3842,0.000278,0.269,329080,0.666,2lUgap86Pux7qAgvWzuJWs,0.0,6,0.609,-6.048,1,0.0362,171.722,3,0.226
3843,0.596,0.599,112205,0.501,2lv3VeIXioaiUTHlpVryUv,1.66e-05,2,0.321,-7.452,1,0.132,126.762,4,0.574
3844,0.0023,0.51,157500,0.707,2lvOt6VAufWlstrqutilVb,0.0,3,0.436,-4.913,0,0.0675,147.853,4,0.318
3845,0.214,0.753,233827,0.732,2LW4Zu7FcrwjWm3t5Rv3Oq,0.0,6,0.265,-3.619,1,0.0562,120.056,4,0.325
3846,0.983,0.294,359840,0.0935,2LwpUynQOjFBxT4x0u5LnM,4.83e-06,2,0.26,-20.261,1,0.0589,89.422,4,0.0364
3847,0.435,0.796,212507,0.667,2LxYSBpLM0xGXy9TP9BWRd,0.0,10,0.062,-3.784,0,0.0589,80.988,4,0.754
3848,0.0148,0.719,133995,0.803,2lYjH3ZbCrW7CHmSRvVCN3,4e-06,4,0.29,-3.834,1,0.0795,142.966,4,0.712
3849,0.238,0.509,249418,0.672,2LYt5nf0m90Bz8fuudLQd1,0.0,0,0.125,-5.477,1,0.0363,78.084,4,0.425
3850,0.118,0.659,183750,0.738,2lYTJK94hb0fd1LQtb6Dhk,0.0,4,0.115,-5.072,0,0.0477,127.95,4,0.481
3851,0.169,0.828,174369,0.284,2m1VkxAFCrlgVAdjZrmgDb,0.00469,0,0.0886,-8.974,0,0.04,95.03,4,0.192
3852,0.00123,0.421,209028,0.982,2m2i3FBUwZxOCGPgj039PO,2.25e-06,11,0.162,-3.569,1,0.171,195.934,4,0.502
3853,0.213,0.822,256551,0.743,2m2ZGfJcs3lHWNPzhWH3XH,0.0103,1,0.0957,-2.038,1,0.0451,98.005,4,0.78
3854,0.406,0.749,323120,0.674,2m3G4SXZiJEOvqf3s0s9d8,0.0,8,0.296,-6.756,0,0.229,124.917,4,0.396
3855,0.421,0.665,236239,0.605,2M7anGRRnLoyn80itQPfXY,0.0,0,0.0393,-6.68,1,0.115,120.024,4,0.339
3856,0.917,0.334,269566,0.253,2M8MVbP38qtWdwFRrsN0mi,1.68e-06,2,0.0875,-8.058,1,0.0347,132.372,4,0.166
3857,0.543,0.355,200067,0.578,2M8pRsbTsrNQ2O9h5wtpmV,0.0,5,0.111,-6.568,0,0.0302,164.436,4,0.782
3858,0.493,0.428,240293,0.56,2m9ejDnZAxMJnv8XPL5ige,4.37e-05,10,0.134,-5.57,1,0.0287,145.375,4,0.349
3859,0.313,0.711,296800,0.292,2M9ro2krNb7nr7HSprkEgo,0.0,4,0.131,-15.523,0,0.037,103.951,4,0.194
3860,0.605,0.508,287933,0.504,2MaCvfadvDHyrttQen5kv2,0.0025,5,0.139,-10.922,0,0.0491,141.004,4,0.169
3861,0.883,0.66,203290,0.218,2mb6YdoavL6db22p7XKJQZ,0.0,6,0.289,-9.329,1,0.0396,86.82,4,0.377
3862,0.0541,0.516,171429,0.578,2mBuFWrQ0Zbv0VZot2WFq7,0.0,6,0.109,-1.397,0,0.0335,97.328,4,0.526
3863,0.000124,0.381,240013,0.912,2MCY8A2tXhKr9etqLwW9CP,0.000375,7,0.13,-5.372,1,0.159,139.932,4,0.201
3864,0.506,0.444,240000,0.355,2MDBYZrTM64SbupSOrSqoy,0.00456,11,0.0968,-11.959,0,0.0276,127.92,3,0.132
3865,0.645,0.769,243601,0.546,2mDeWOqdFJLV2zsrTCPG0T,0.000231,0,0.0948,-8.27,0,0.0387,120.22,4,0.603
3866,0.0396,0.894,301147,0.749,2MdMjF20umbTe4y2FgdnG8,0.0,1,0.272,-6.415,1,0.274,132.06,4,0.381
3867,0.832,0.594,262360,0.37,2MF4HtZHBoUliOi9nOAbS0,0.0,11,0.108,-11.674,0,0.404,135.391,4,0.309
3868,0.14,0.634,224627,0.668,2mfahQ0EaaZWq4cFNg6A1o,0.0,5,0.216,-5.488,1,0.0291,80.989,4,0.635
3869,0.00151,0.753,196333,0.616,2MfcvcvWSUkstTDZXYIakq,7.1e-06,2,0.291,-7.34,1,0.165,156.83,4,0.287
3870,0.0416,0.755,204400,0.57,2mfUa8bLs2s5N4VaqJZ4lZ,0.0,9,0.0891,-7.132,1,0.0888,102.991,4,0.406
3871,0.105,0.562,205920,0.906,2MHCiOohBZEQuLgDTPvSzF,0.0,4,0.145,-2.085,1,0.0758,124.146,4,0.674
3872,0.0338,0.579,177587,0.924,2mhCkdX8P9cj4RaLBcU37n,0.000102,0,0.797,-5.366,1,0.0515,97.978,4,0.531
3873,0.00417,0.713,213750,0.954,2mHFFFMX87sjIislelhuKd,0.0205,1,0.0908,-3.384,1,0.125,128.199,4,0.157
3874,0.0146,0.476,309053,0.714,2MiX5yjl5t1W4HgM6zTbDC,0.000138,10,0.0785,-6.469,1,0.0332,97.059,4,0.114
3875,0.479,0.936,241440,0.559,2MJdgSby3DtSS7bUJx2cly,0.0,7,0.129,-8.591,0,0.158,112.339,4,0.517
3876,0.79,0.527,222225,0.33,2mKgr5gYTYFDq82uXIc5cC,0.0,4,0.128,-6.979,1,0.0305,79.244,4,0.209
3877,0.0467,0.258,198160,0.932,2mKj8Em0GLFu8I78yM1CfU,8.09e-06,2,0.142,-5.194,1,0.0702,145.582,4,0.334
3878,0.00549,0.551,267173,0.853,2MkOHnhporMTayb468HOKi,0.0,6,0.455,-7.813,1,0.0679,129.303,4,0.263
3879,0.0513,0.527,210320,0.726,2ML3kszWXh7S3olvQhxrzk,0.0,2,0.154,-4.075,1,0.285,187.972,4,0.186
3880,0.0105,0.723,373627,0.695,2MlcK8OgC5IpQz3l093YSR,0.00355,9,0.0459,-5.201,0,0.0586,127.989,4,0.604
3881,0.0267,0.897,117995,0.628,2Mm239hUicUXlB44D2AACJ,4.47e-06,1,0.119,-4.693,0,0.219,147.997,4,0.636
3882,0.2,0.795,197236,0.488,2mNbgyi0gori4b1rFSPgIb,0.00364,6,0.133,-10.349,1,0.192,107.734,4,0.528
3883,0.000985,0.856,162253,0.54,2MnJoNVtf0pw7HUn3I1Tih,1.55e-05,6,0.0854,-9.729,0,0.373,158.05,4,0.387
3884,0.0977,0.333,206227,0.412,2mNunIwTYWrNEYgWYrj97p,0.0,3,0.112,-8.633,1,0.029,85.028,4,0.474
3885,0.884,0.655,267133,0.161,2MNxuS83nUvQv2BJGkQxas,0.00482,2,0.123,-14.33,0,0.0355,101.361,4,0.382
3886,0.0645,0.853,227600,0.611,2mSc8PnYodyYi3SkdfU4jT,0.0,0,0.319,-4.678,1,0.07,94.752,4,0.687
3887,0.0996,0.91,152000,0.366,2MShy1GSSgbmGUxADNIao5,0.0,1,0.261,-9.954,1,0.0941,119.985,4,0.74
3888,0.375,0.867,213907,0.639,2mssuAa5xshIx2c06p1c2F,0.0111,7,0.225,-5.778,0,0.0888,99.977,4,0.736
3889,0.107,0.429,198532,0.559,2MtnQnAnsuvbWC83rUsyNM,0.0,4,0.268,-2.887,1,0.0662,99.321,3,0.357
3890,0.00301,0.486,260173,0.926,2MUQVeBZJUplFP1JI5WJZl,0.0,9,0.0473,-3.864,0,0.0932,139.985,4,0.551
3891,0.0165,0.623,205723,0.917,2MWC3IWfhh3IteOUPbtogB,2.57e-05,10,0.0915,-3.108,1,0.0533,91.477,4,0.927
3892,0.0701,0.619,192052,0.643,2mWYnbpTzzUB6zTDAt2wyy,0.0,8,0.0793,-5.784,1,0.094,75.058,4,0.394
3893,0.00474,0.745,212027,0.605,2MX30RliaxJDgmQ3C3rrJX,9.28e-06,8,0.136,-6.333,1,0.0492,110.979,3,0.164
3894,0.00946,0.557,325853,0.526,2MyCT1iCuBUhcO8zbjOyRW,0.0,8,0.128,-9.499,0,0.323,79.954,4,0.123
3895,0.733,0.638,166093,0.4,2mYDDUkBcgFNBqkWctyyuc,0.000133,11,0.334,-11.212,0,0.0425,150.133,4,0.495
3896,0.33,0.609,215509,0.799,2MYl0er3UZ1RlKwRb5LODh,0.0,9,0.108,-6.883,1,0.24,157.74,4,0.582
3897,0.0215,0.729,192731,0.899,2MYRU51rPa1QpukXT2lR7C,0.00118,0,0.116,-4.757,1,0.191,121.97,4,0.623
3898,0.0151,0.477,327211,0.737,2MZUMdIakjQxl03yT1UlmQ,0.00145,11,0.0893,-5.98,0,0.0346,121.833,4,0.325
3899,0.0524,0.696,200347,0.613,2N3oHj0P6cN7FS6oNTqgNd,7.97e-06,10,0.327,-8.607,1,0.0543,95.039,4,0.369
3900,0.296,0.645,180480,0.669,2N43TKlYTUfNPlyJK2exnh,0.0,0,0.0693,-6.33,0,0.0371,125.027,4,0.457
3901,0.163,0.47,183200,0.852,2n5ZD87XQ2yvIxGjoYbUmZ,2.04e-06,4,0.281,-5.874,1,0.0933,168.063,4,0.773
3902,0.00287,0.708,308707,0.725,2n6KbHBXQif2y0n1woMGmx,0.602,1,0.0371,-13.074,0,0.0379,124.918,4,0.962
3903,0.174,0.64,185057,0.775,2N7claLHWD1ypZARTJNtjI,0.0,11,0.115,-6.121,1,0.067,119.768,4,0.531
3904,0.351,0.648,187067,0.718,2n7Jnh0HIN8gCXB1Zju3k4,0.0,1,0.123,-5.142,1,0.057,101.62,4,0.327
3905,0.736,0.519,305374,0.576,2Na0z2gfN67Rzf0vp74Wi3,0.0,4,0.371,-9.162,1,0.414,87.983,4,0.373
3906,0.913,0.251,269613,0.254,2nAAFnHiXRdWhsqoeqhhnr,1.81e-06,2,0.088,-7.552,1,0.0369,176.602,3,0.17
3907,0.0426,0.6,237077,0.96,2naEVOadudtXHwtZNfjMDM,0.0,4,0.0882,-1.807,1,0.095,109.863,4,0.503
3908,0.0286,0.713,275478,0.577,2naJy8SKJ27gj6ZhRPDKaz,0.0,1,0.165,-9.367,0,0.0436,115.021,4,0.387
3909,0.673,0.553,231019,0.333,2NaNrX68wnVY9IaAkCtmTD,0.0,5,0.0951,-16.352,0,0.15,72.193,4,0.634
3910,0.875,0.621,204467,0.221,2NaxRs7pLcqhyQg5HMU7sm,0.009,9,0.0851,-12.15,0,0.0658,119.132,4,0.532
3911,0.0661,0.695,334253,0.777,2nBI3iWLhupR7LyAJ5GGkE,0.0,6,0.874,-2.452,0,0.0817,135.01,4,0.36
3912,0.144,0.631,227573,0.658,2Nc8Imt04W3ZmcBF8dPQKc,0.0,5,0.22,-5.313,1,0.0281,80.996,4,0.7
3913,0.402,0.603,185237,0.342,2NCBp8QwF0GEJjxKJIcdiV,0.000107,2,0.103,-8.589,1,0.042,83.93,4,0.149
3914,0.0511,0.61,183280,0.674,2nCyWA5XFmMKKTL7aiGOzh,8.13e-05,7,0.0978,-6.46,1,0.0435,110.947,4,0.752
3915,0.415,0.562,150732,0.625,2nDS9wbOicDBEkMVbub2jV,0.0,0,0.302,-7.8,1,0.709,75.291,4,0.577
3916,0.227,0.744,294351,0.562,2NDZ6i6UfOUSKgFiTQKbnv,0.0898,0,0.103,-7.89,0,0.0378,109.981,4,0.161
3917,0.0871,0.732,193510,0.63,2NEhPLA6cq55GiNGT7hiHd,0.0,1,0.0903,-6.577,1,0.19,91.999,4,0.424
3918,0.134,0.725,176224,0.768,2NeIubK38qo6DGvhLTowv3,0.0,4,0.0951,-4.13,0,0.0377,143.043,4,0.411
3919,0.0261,0.837,151011,0.793,2NF8A7C6tICScdRaZ0BrEe,9.04e-05,11,0.0743,-5.048,0,0.0567,124.988,4,0.87
3920,0.376,0.386,297480,0.606,2nFyF0yoW6xyFgUWfpXnKl,0.0,7,0.119,-6.267,1,0.0311,159.575,4,0.394
3921,0.144,0.904,111304,0.555,2NhaNAacBOf1ZKzjRYuEb5,0.00864,5,0.115,-5.157,1,0.082,138.084,1,0.502
3922,0.595,0.609,231261,0.674,2NHSYwGkAvPHzCinY0KwXo,0.0,1,0.203,-3.007,0,0.202,127.656,3,0.789
3923,0.578,0.851,177568,0.535,2njX8sZmCK4t7EKx2cS2Vb,0.0,5,0.241,-5.161,0,0.0622,121.958,4,0.736
3924,0.134,0.826,183652,0.626,2NjYndZ70KjfYTdDCZEw0F,0.0,11,0.11,-8.374,0,0.14,115.088,4,0.829
3925,0.366,0.508,223044,0.534,2NkbRmygVirMQFCjSkyY7Q,0.0,0,0.126,-6.522,1,0.0376,153.61,4,0.222
3926,0.0152,0.475,290160,0.915,2nKOUDSm0EhVvQWoDyjl27,0.00162,9,0.349,-3.565,1,0.0608,137.239,4,0.59
3927,0.581,0.672,217173,0.715,2nkoWsTZa8LKPNGdjI5uxj,2.08e-06,0,0.101,-6.18,1,0.0268,104.989,4,0.677
3928,0.00153,0.545,214671,0.747,2nLgWMdYPO35GGpwX2xo23,0.00397,6,0.135,-4.877,0,0.0429,128.045,4,0.224
3929,0.243,0.872,229587,0.472,2NlsAcYlLgkDhnhA9Sx6HA,2.22e-06,9,0.0902,-8.217,1,0.205,130.985,4,0.255
3930,0.0046,0.496,185587,0.863,2nLtzopw4rPReszdYBJU6h,0.0,9,0.639,-4.153,1,0.0381,110.018,4,0.243
3931,0.271,0.307,236053,0.425,2nMeu6UenVvwUktBCpLMK9,3.09e-05,11,0.11,-8.924,0,0.0372,108.693,4,0.136
3932,0.985,0.411,261200,0.0423,2nmH7UEmaEKmPlvXAV9mx4,0.00485,0,0.115,-19.453,0,0.0364,123.977,4,0.179
3933,0.295,0.464,236230,0.613,2nNrKyHU5JnQ8YkrmH0UgG,0.447,10,0.0585,-9.82,0,0.31,79.975,4,0.277
3934,0.557,0.683,445350,0.534,2nO7YG8CFXSZOpvxSFUzgJ,0.0,2,0.0745,-9.111,0,0.476,86.186,4,0.356
3935,0.0563,0.749,229120,0.723,2nqwxzn7svkN30dVGbXdWf,0.022,1,0.0977,-6.609,1,0.0432,108.999,4,0.674
3936,0.0484,0.656,142320,0.542,2NRGaA1GyCmTYfm2GRPkUe,0.0,7,0.106,-7.358,1,0.323,166.11,4,0.551
3937,0.0173,0.676,190320,0.916,2NRhy2p5nQkv62kaec3BW6,1.92e-06,0,0.316,-3.401,1,0.0388,105.061,4,0.604
3938,0.745,0.665,210001,0.389,2NRRrr8ylDK38KD3Ffbw4K,0.000982,1,0.326,-6.709,1,0.441,89.962,4,0.521
3939,0.11,0.895,186027,0.885,2nUJvBO87SkxCViQsLc9Zr,4.04e-05,0,0.106,-4.182,1,0.268,134.973,4,0.633
3940,0.00528,0.562,195439,0.944,2NUQHW595sHxV58tUyw7s5,0.0276,7,0.726,-3.763,1,0.093,136.957,4,0.501
3941,0.0456,0.521,210297,0.934,2nUyhN0fYWgDIcMEwCoqov,0.886,3,0.204,-3.735,1,0.0793,127.983,4,0.238
3942,0.0354,0.852,214217,0.567,2Nv52rWLPoRebtWMQ362w6,0.163,6,0.0539,-6.683,0,0.0913,113.986,4,0.19
3943,0.443,0.471,149908,0.639,2nVP9QNyvo0H1FoRkMAT9X,0.0127,10,0.117,-7.988,1,0.0436,161.101,4,0.865
3944,0.105,0.422,232854,0.738,2nvUC76Xju4HuqIFXeiCyI,0.0,3,0.109,-4.955,0,0.393,92.17,4,0.367
3945,0.824,0.242,182107,0.283,2nWeF8M4XwOdIEUK8q1kTj,2.14e-05,3,0.27,-11.353,1,0.029,91.51,1,0.239
3946,0.255,0.765,221667,0.609,2NWoKpRnMfxocVAXF8ASwk,1.28e-05,1,0.119,-5.285,0,0.19,77.957,4,0.547
3947,0.00874,0.952,270213,0.504,2nwp9gU9ZGyKRzMswpfc7k,0.0,10,0.116,-6.716,0,0.403,135.078,4,0.332
3948,0.168,0.795,196453,0.667,2nY6MRHWpW0AGXMoGDJOjX,0.0,1,0.126,-6.429,1,0.225,150.072,4,0.31
3949,0.118,0.353,264038,0.592,2Ny6TS3vPVwx5PlJXXkLUW,2.55e-06,9,0.102,-7.3,1,0.0404,175.923,4,0.174
3950,0.195,0.851,158684,0.625,2NyrXRn4tancYPW6JwtTl2,0.0,10,0.266,-5.417,0,0.303,99.061,4,0.668
3951,0.000725,0.897,204787,0.448,2nYwV62UABTH0NanrwVIdQ,1.17e-05,1,0.365,-8.874,1,0.0766,145.971,4,0.316
3952,0.492,0.268,285990,0.36,2nZbYMpmoDDIcVGNGdsSiZ,0.0,0,0.0934,-11.187,1,0.0469,183.03,4,0.249
3953,0.808,0.377,245187,0.337,2o0hVSbnkdvDDKKVNaUxnB,0.0,0,0.238,-7.346,0,0.0341,117.316,3,0.545
3954,0.0841,0.821,194769,0.436,2O0tF4uRKhsKRDO3TGI5ev,0.00183,1,0.0935,-8.074,1,0.0427,109.515,3,0.663
3955,0.0209,0.651,274880,0.68,2O1qYJTA2BI5ypFFqEZhh4,0.0,8,0.381,-6.057,0,0.0647,127.001,4,0.092
3956,0.67,0.392,165507,0.232,2O2ga7ghNAQCaXAqVdJJdl,0.0,7,0.145,-11.008,1,0.0355,85.058,4,0.125
3957,0.0381,0.512,94547,0.576,2O2l5DJirlZAwLwpOAVbXR,0.0365,8,0.198,-4.238,0,0.283,75.978,4,0.319
3958,0.0811,0.857,196993,0.457,2o5y3gswRxw37FIDO34enk,0.0,9,0.191,-8.939,0,0.297,132.01,4,0.616
3959,0.0536,0.914,241995,0.415,2OaKHGvIxoOzIYjyMsxcT8,0.0,6,0.131,-10.708,1,0.464,135.03,4,0.646
3960,0.134,0.655,181812,0.666,2OALaHcDdKkjYEpAr0Qzab,2.12e-05,5,0.0683,-5.309,1,0.0612,102.977,4,0.272
3961,0.563,0.489,222274,0.538,2oBidqrsAh6fbShOhikBdv,0.0,0,0.123,-7.369,1,0.0351,79.518,4,0.245
3962,0.31,0.71,220973,0.501,2OcafZuxy1XBG4HLD2oCBZ,0.000375,7,0.209,-11.547,1,0.0426,154.039,4,0.522
3963,0.00426,0.516,309293,0.805,2oCtKhTsYRh1S9lbzvyxoQ,6.58e-06,6,0.108,-7.629,0,0.0474,138.206,4,0.516
3964,0.194,0.638,179680,0.62,2ODKShrWcNSyoqqCWHzuzR,0.000113,11,0.073,-2.416,1,0.0555,95.868,4,0.492
3965,0.0162,0.657,466120,0.902,2oDxVGK5bBFIWR13VQIxBr,0.709,9,0.366,-7.734,0,0.0388,134.999,4,0.133
3966,0.194,0.886,279757,0.583,2odzriVVZBwYOiYJEj30tm,0.0,8,0.0922,-6.639,0,0.149,103.006,4,0.883
3967,0.883,0.61,109986,0.258,2oe6dDthgthqUkfL3czpEd,0.0145,0,0.103,-12.758,1,0.0331,127.08,4,0.164
3968,0.202,0.327,175200,0.71,2Oehrcv4Kov0SuIgWyQY9e,9e-05,3,0.28,-2.928,1,0.0547,179.561,4,0.416
3969,0.0184,0.461,193902,0.812,2of5xn0GU0TdFneR1saRLH,0.000375,10,0.21,-5.776,0,0.241,159.869,4,0.72
3970,0.0528,0.46,191733,0.821,2OFvjqQ5xHaWqH3EQ4K3S9,0.0,4,0.0818,-5.333,0,0.0404,164.144,4,0.438
3971,0.0253,0.661,197939,0.725,2og9I9rQwr2XdTLJUupfT1,0.0,6,0.123,-4.859,1,0.0563,119.927,4,0.605
3972,0.202,0.514,303489,0.64,2OHBSGMwkVXrQsXEZRhEaW,0.00217,0,0.31,-8.265,1,0.0353,143.92,4,0.609
3973,0.00263,0.649,186293,0.764,2oim5PeJo33M01bXAUVKLu,8e-05,1,0.327,-7.853,0,0.0363,120.02,4,0.397
3974,0.0272,0.383,181907,0.621,2oJInAFXiQYLgz0jh9MrXf,0.0,6,0.427,-5.878,0,0.113,80.051,4,0.213
3975,0.392,0.278,253760,0.572,2oKjjRzItVu8JZScrpzFTx,0.0,7,0.063,-8.295,1,0.0407,95.351,3,0.311
3976,0.791,0.686,226672,0.493,2OL6pgcWkNHksIT7iRuqBG,0.343,0,0.0685,-7.781,1,0.0395,169.985,4,0.863
3977,0.617,0.642,259147,0.665,2olXtgowd7lpfOoJ25x6mn,1.06e-05,1,0.108,-6.621,1,0.0566,76.998,4,0.205
3978,0.566,0.627,250200,0.587,2Oo7lLEDkfKNjLPrchsrUd,0.0,5,0.18,-7.74,0,0.0406,100.018,4,0.375
3979,0.0179,0.755,101851,0.695,2ooF4088y5L72c4YTEJQoB,0.0,9,0.107,-5.963,1,0.26,128.063,4,0.493
3980,0.102,0.695,229320,0.586,2OpBganfGk2GVdSlRdxzaX,0.317,0,0.113,-10.315,0,0.0658,98.035,4,0.112
3981,0.0183,0.455,212067,0.897,2oPCR02nduYVpj7CTfsA0d,0.0,9,0.174,-4.879,1,0.0403,160.139,4,0.728
3982,0.703,0.362,278107,0.489,2opYFXG31JmbHuYTMs9J5a,0.219,8,0.102,-9.929,1,0.0379,141.743,4,0.0769
3983,0.22,0.399,295358,0.768,2oPzisApHGH3hbcu4C9UJS,0.551,7,0.161,-6.733,1,0.0438,171.223,4,0.387
3984,0.0156,0.635,156773,0.87,2OQ6a4CfUeYskpTTgyawyJ,0.0,2,0.118,-4.291,0,0.04,93.0,4,0.912
3985,0.107,0.519,192402,0.463,2oQAF4EWvPHGWlWWPQkaGh,0.000506,6,0.104,-9.407,1,0.154,91.529,4,0.233
3986,0.95,0.45,202147,0.278,2OQS6fFDpJzpDVC6gNzoj5,0.646,1,0.185,-14.318,1,0.034,108.004,4,0.0421
3987,0.806,0.47,376960,0.314,2or52bfRyQQqLC5w8gGzDl,0.351,8,0.109,-12.37,0,0.0315,109.995,4,0.118
3988,0.0205,0.783,225141,0.735,2oS9oshqJtXs9sdcfHw2qR,0.0,4,0.203,-5.438,0,0.157,144.98,4,0.543
3989,0.266,0.81,271067,0.458,2OsDoAzo5SGq10qwmKSQBv,0.0,4,0.174,-7.495,0,0.105,125.049,4,0.493
3990,0.000589,0.55,172949,0.812,2oToT8j9rAGI9cfJVUaORk,0.000771,9,0.132,-3.967,1,0.0391,137.053,4,0.608
3991,0.0389,0.727,222550,0.562,2OuLGNLmuGpKBagU6Ys87M,0.0,2,0.111,-8.214,1,0.278,84.972,4,0.794
3992,0.00223,0.577,206747,0.619,2ouMVpv6OJglrFHg2GQPwd,2.39e-05,8,0.178,-7.329,1,0.221,81.336,4,0.409
