,Position,Track Name,Artist,URL,date
6,7,2 AM (Prod. DNTST & Berg),Emma Sameth,https://open.spotify.com/track/4h0Sl6e9AE421W3K6EGsRJ,2017-01-05
7,8,Turn Me Down,Pellican Child,https://open.spotify.com/track/7xZlxQGgb0rBOPLJkviPCq,2017-01-05
8,9,Shelter,Vandelux,https://open.spotify.com/track/13XPIlyIbYMInO8aN7AEt8,2017-01-05
9,10,"Epilogue - From ""La La Land"" Soundtrack",Justin Hurwitz,https://open.spotify.com/track/5jdClu7X0U5TgVr2ObewxS,2017-01-05
10,11,Oh NaNa (Hidden. HUR YOUNG JI),KARD,https://open.spotify.com/track/1ZgfAxHQCXLt8o1VXEHHAt,2017-01-05
11,12,Romantic - NOTD Remix,Stanaj,https://open.spotify.com/track/1pvgpkMqtQyOGePdYOTt9U,2017-01-05
12,13,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6,2017-01-05
13,14,Rooting For You,London Grammar,https://open.spotify.com/track/5MHmD8cfTbudNLTWYA5QHJ,2017-01-05
14,15,It's Gotta Be You,Isaiah,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-01-05
15,16,"Audition (The Fools Who Dream) - From ""La La Land"" Soundtrack",Emma Stone,https://open.spotify.com/track/6j0wBBAP3hMe4t1Ymj7GIe,2017-01-05
16,17,Stay With Me,CHANYEOL,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K,2017-01-05
17,18,I Beat My Meat,Thanks Ugly God,https://open.spotify.com/track/0dDECPQ6dxdEr7F7Taop6r,2017-01-05
18,19,"City Of Stars - From ""La La Land"" Soundtrack/Pier",Ryan Gosling,https://open.spotify.com/track/5BMwpS4iYKR30kq9U9beaT,2017-01-05
19,20,Deu Onda,MC G15,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF,2017-01-05
20,21,Equal Powers,Violents,https://open.spotify.com/track/63ligF3uwteTFejkzrhx8F,2017-01-05
21,22,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-05
22,23,Down (feat. Joi),Run The Jewels,https://open.spotify.com/track/37wue2fDZqVGNccW03p1Sk,2017-01-05
23,24,"Someone In The Crowd - From ""La La Land"" Soundtrack",Emma Stone,https://open.spotify.com/track/39ncDMVidHOeQgeC5anYZM,2017-01-05
24,25,Mausoleum,Seryn,https://open.spotify.com/track/4izMOshSBK4MYWRYwii4OJ,2017-01-05
25,26,Throw Myself A Party,Cashmere Cat,https://open.spotify.com/track/1bZrM1CNYl6e3yU5wXl6v3,2017-01-05
26,27,iSpy,KYLE,https://open.spotify.com/track/0WjYgf4qH3B0v0HmW61doL,2017-01-05
27,28,Lady (feat. Pitbull),Austin Mahone,https://open.spotify.com/track/48nmKZkd67ATPI8ROOJhkK,2017-01-05
28,29,I Hate Myself For Loving You,Halestorm,https://open.spotify.com/track/1xuEwBaIhnpxaFYMEQTKX9,2017-01-05
29,30,Attitude,Dana and the Wolf,https://open.spotify.com/track/3HLqgKHsHit7AZYLDDYs0Q,2017-01-05
30,31,Last Night In Los Feliz,Niia,https://open.spotify.com/track/7t6riHq1ZPPi08qgbuXNaY,2017-01-05
31,32,Bad and Boujee (feat. Lil Uzi Vert),Migos,https://open.spotify.com/track/1FvU97lrWOG2NRxErh6OZz,2017-01-05
32,33,4Her,PUBLIC,https://open.spotify.com/track/7wjpGRQsfuvlxB1PF4vW7y,2017-01-05
33,34,Hey Kids (Bumaye) (feat. Danny Brown),Run The Jewels,https://open.spotify.com/track/2IHy47dWsTh0FEHBMdfd38,2017-01-05
34,35,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,https://open.spotify.com/track/0mb7btREdC3wuIUmuVRgWn,2017-01-05
35,36,Not Me (feat. Two Feet),MELVV,https://open.spotify.com/track/5Fm0370X5xpSsDy2AL0Zra,2017-01-05
36,37,Final Song - Diplo & Jauz Remix,MØ,https://open.spotify.com/track/0gahmokctHhYjyR3ZUGr7L,2017-01-05
37,38,Not Always,Ama Lou,https://open.spotify.com/track/6iTOvLFpgtzqujkfwcdhfl,2017-01-05
38,39,Better With You,Austin Mahone,https://open.spotify.com/track/3nS6zA7laKRAvnpFi7Gu9g,2017-01-05
39,40,immortal,Elley Duhé,https://open.spotify.com/track/4gipAzWetrklPX9RlJWO61,2017-01-05
40,41,Parallel Lines (feat. Phantogram) - Drunken Masters Remix,A-Trak,https://open.spotify.com/track/1ZQx4TNATEwW46isiJ99Qd,2017-01-05
41,42,Better,Fjer,https://open.spotify.com/track/237MS5SzB3O5mjCWXwuWFF,2017-01-05
42,43,Both (feat. Drake),Gucci Mane,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,2017-01-05
43,44,Follow Me,Beauvois,https://open.spotify.com/track/3FmPodWlffxrKjwlABZlHT,2017-01-05
44,45,"OH.MY.GOSH - From ""Sing"" Original Motion Picture Soundtrack",Bunnies,https://open.spotify.com/track/7G2ngpelFIxPCsEodpA8uP,2017-01-05
45,46,Panther Like a Panther (Miracle Mix) (feat. Trina),Run The Jewels,https://open.spotify.com/track/0URhioon26PogQkIAHCUK4,2017-01-05
46,47,Disappear,Twin Peaks,https://open.spotify.com/track/6LK5RyHRTDjLdp6PCS7qBk,2017-01-05
47,48,Living Single,Big Sean,https://open.spotify.com/track/36xxq7VDZZsGwARsn6Clo7,2017-01-05
48,49,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,https://open.spotify.com/track/0fH86zQcE2CmATQju6WpXv,2017-01-05
49,50,This Ole King,WHY?,https://open.spotify.com/track/0wV549kVU1dSwIbQoF6x5m,2017-01-05
0,1,Fill Me In - AFTR:HRS Mixcut,Loud Luxury,https://open.spotify.com/track/1Th5b8AsauED9F7pGv8Yxi,2017-01-06
1,2,Losing Sleep,Vorsa,https://open.spotify.com/track/0oWVd0W6kgFTH5Pyfq9J25,2017-01-06
2,3,I Need My Girl,Gnarly Gibbs,https://open.spotify.com/track/2UwKFhUl5fFw3WrT5H0wNP,2017-01-06
3,4,Romantic - NOTD Remix,Stanaj,https://open.spotify.com/track/1pvgpkMqtQyOGePdYOTt9U,2017-01-06
4,5,You,Manwolves,https://open.spotify.com/track/6F7CjVIrwk7PddQUsoPmoo,2017-01-06
5,6,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",Justin Hurwitz,https://open.spotify.com/track/1R17cgUv6HeQFa78dzqb7s,2017-01-06
6,7,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,https://open.spotify.com/track/5kRBzRZmZTXVg8okC7SJFZ,2017-01-06
7,8,Rooting For You,London Grammar,https://open.spotify.com/track/5MHmD8cfTbudNLTWYA5QHJ,2017-01-06
8,9,2 AM (Prod. DNTST & Berg),Emma Sameth,https://open.spotify.com/track/4h0Sl6e9AE421W3K6EGsRJ,2017-01-06
9,10,"Epilogue - From ""La La Land"" Soundtrack",Justin Hurwitz,https://open.spotify.com/track/5jdClu7X0U5TgVr2ObewxS,2017-01-06
10,11,Caile (feat. Zion & De La Ghetto),Revol,https://open.spotify.com/track/626rYyBfeAeleh1F5t4B70,2017-01-06
11,12,Shelter,Vandelux,https://open.spotify.com/track/13XPIlyIbYMInO8aN7AEt8,2017-01-06
12,13,Oh NaNa (Hidden. HUR YOUNG JI),KARD,https://open.spotify.com/track/1ZgfAxHQCXLt8o1VXEHHAt,2017-01-06
13,14,French Inhale,[bsd.u],https://open.spotify.com/track/4JLI9AgtAXutJvjlXgZBoR,2017-01-06
14,15,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6,2017-01-06
15,16,Turn Me Down,Pellican Child,https://open.spotify.com/track/7xZlxQGgb0rBOPLJkviPCq,2017-01-06
16,17,Deu Onda,MC G15,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF,2017-01-06
17,18,It's Gotta Be You,Isaiah,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-01-06
18,19,"Audition (The Fools Who Dream) - From ""La La Land"" Soundtrack",Emma Stone,https://open.spotify.com/track/6j0wBBAP3hMe4t1Ymj7GIe,2017-01-06
19,20,I Beat My Meat,Thanks Ugly God,https://open.spotify.com/track/0dDECPQ6dxdEr7F7Taop6r,2017-01-06
20,21,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,https://open.spotify.com/track/0mb7btREdC3wuIUmuVRgWn,2017-01-06
21,22,Stay With Me,CHANYEOL,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K,2017-01-06
22,23,iSpy,KYLE,https://open.spotify.com/track/0WjYgf4qH3B0v0HmW61doL,2017-01-06
23,24,Down (feat. Joi),Run The Jewels,https://open.spotify.com/track/37wue2fDZqVGNccW03p1Sk,2017-01-06
24,25,"City Of Stars - From ""La La Land"" Soundtrack/Pier",Ryan Gosling,https://open.spotify.com/track/5BMwpS4iYKR30kq9U9beaT,2017-01-06
25,26,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-06
26,27,Mausoleum,Seryn,https://open.spotify.com/track/4izMOshSBK4MYWRYwii4OJ,2017-01-06
27,28,Bad and Boujee (feat. Lil Uzi Vert),Migos,https://open.spotify.com/track/1FvU97lrWOG2NRxErh6OZz,2017-01-06
28,29,Equal Powers,Violents,https://open.spotify.com/track/63ligF3uwteTFejkzrhx8F,2017-01-06
29,30,"Someone In The Crowd - From ""La La Land"" Soundtrack",Emma Stone,https://open.spotify.com/track/39ncDMVidHOeQgeC5anYZM,2017-01-06
30,31,Call Ticketron,Run The Jewels,https://open.spotify.com/track/7pGEmglfZd4S3ZUt9idnxP,2017-01-06
31,32,immortal,Elley Duhé,https://open.spotify.com/track/4gipAzWetrklPX9RlJWO61,2017-01-06
32,33,Throw Myself A Party,Cashmere Cat,https://open.spotify.com/track/1bZrM1CNYl6e3yU5wXl6v3,2017-01-06
33,34,4Her,PUBLIC,https://open.spotify.com/track/7wjpGRQsfuvlxB1PF4vW7y,2017-01-06
34,35,I Hate Myself For Loving You,Halestorm,https://open.spotify.com/track/1xuEwBaIhnpxaFYMEQTKX9,2017-01-06
35,36,Not Me (feat. Two Feet),MELVV,https://open.spotify.com/track/5Fm0370X5xpSsDy2AL0Zra,2017-01-06
36,37,This Ole King,WHY?,https://open.spotify.com/track/0wV549kVU1dSwIbQoF6x5m,2017-01-06
37,38,Lady (feat. Pitbull),Austin Mahone,https://open.spotify.com/track/48nmKZkd67ATPI8ROOJhkK,2017-01-06
38,39,Final Song - Diplo & Jauz Remix,MØ,https://open.spotify.com/track/0gahmokctHhYjyR3ZUGr7L,2017-01-06
39,40,Follow Me,Beauvois,https://open.spotify.com/track/3FmPodWlffxrKjwlABZlHT,2017-01-06
40,41,Both (feat. Drake),Gucci Mane,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,2017-01-06
41,42,Hey Kids (Bumaye) (feat. Danny Brown),Run The Jewels,https://open.spotify.com/track/2IHy47dWsTh0FEHBMdfd38,2017-01-06
42,43,Ain't Gonna Happen,Born Cages,https://open.spotify.com/track/3UEsmjEYQJryHjIDQrtApX,2017-01-06
43,44,Light,San Holo,https://open.spotify.com/track/74Ru27B7Jx8mBt5MGvGLLv,2017-01-06
44,45,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,https://open.spotify.com/track/0fH86zQcE2CmATQju6WpXv,2017-01-06
45,46,Living Single,Big Sean,https://open.spotify.com/track/36xxq7VDZZsGwARsn6Clo7,2017-01-06
46,47,Can't Let Go (feat. Emilia Ali),VALNTN,https://open.spotify.com/track/7sXg1VmdnM1Ho3aJPya5SC,2017-01-06
47,48,Last Night In Los Feliz,Niia,https://open.spotify.com/track/7t6riHq1ZPPi08qgbuXNaY,2017-01-06
48,49,Better With You,Austin Mahone,https://open.spotify.com/track/3nS6zA7laKRAvnpFi7Gu9g,2017-01-06
49,50,FXXK IT,BIGBANG,https://open.spotify.com/track/0YVsrgp4OOUhFuYMAVQazV,2017-01-06
0,1,Fill Me In - AFTR:HRS Mixcut,Loud Luxury,https://open.spotify.com/track/1Th5b8AsauED9F7pGv8Yxi,2017-01-07
1,2,I Need My Girl,Gnarly Gibbs,https://open.spotify.com/track/2UwKFhUl5fFw3WrT5H0wNP,2017-01-07
2,3,Losing Sleep,Vorsa,https://open.spotify.com/track/0oWVd0W6kgFTH5Pyfq9J25,2017-01-07
3,4,Romantic - NOTD Remix,Stanaj,https://open.spotify.com/track/1pvgpkMqtQyOGePdYOTt9U,2017-01-07
4,5,You,Manwolves,https://open.spotify.com/track/6F7CjVIrwk7PddQUsoPmoo,2017-01-07
5,6,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,https://open.spotify.com/track/5kRBzRZmZTXVg8okC7SJFZ,2017-01-07
6,7,Rooting For You,London Grammar,https://open.spotify.com/track/5MHmD8cfTbudNLTWYA5QHJ,2017-01-07
7,8,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",Justin Hurwitz,https://open.spotify.com/track/1R17cgUv6HeQFa78dzqb7s,2017-01-07
8,9,2 AM (Prod. DNTST & Berg),Emma Sameth,https://open.spotify.com/track/4h0Sl6e9AE421W3K6EGsRJ,2017-01-07
9,10,"Epilogue - From ""La La Land"" Soundtrack",Justin Hurwitz,https://open.spotify.com/track/5jdClu7X0U5TgVr2ObewxS,2017-01-07
10,11,Shelter,Vandelux,https://open.spotify.com/track/13XPIlyIbYMInO8aN7AEt8,2017-01-07
11,12,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6,2017-01-07
12,13,Caile (feat. Zion & De La Ghetto),Revol,https://open.spotify.com/track/626rYyBfeAeleh1F5t4B70,2017-01-07
13,14,French Inhale,[bsd.u],https://open.spotify.com/track/4JLI9AgtAXutJvjlXgZBoR,2017-01-07
14,15,Turn Me Down,Pellican Child,https://open.spotify.com/track/7xZlxQGgb0rBOPLJkviPCq,2017-01-07
15,16,I Beat My Meat,Thanks Ugly God,https://open.spotify.com/track/0dDECPQ6dxdEr7F7Taop6r,2017-01-07
16,17,It's Gotta Be You,Isaiah,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-01-07
17,18,"Audition (The Fools Who Dream) - From ""La La Land"" Soundtrack",Emma Stone,https://open.spotify.com/track/6j0wBBAP3hMe4t1Ymj7GIe,2017-01-07
18,19,Deu Onda,MC G15,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF,2017-01-07
19,20,Oh NaNa (Hidden. HUR YOUNG JI),KARD,https://open.spotify.com/track/1ZgfAxHQCXLt8o1VXEHHAt,2017-01-07
20,21,iSpy,KYLE,https://open.spotify.com/track/0WjYgf4qH3B0v0HmW61doL,2017-01-07
21,22,Stay With Me,CHANYEOL,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K,2017-01-07
22,23,"City Of Stars - From ""La La Land"" Soundtrack/Pier",Ryan Gosling,https://open.spotify.com/track/5BMwpS4iYKR30kq9U9beaT,2017-01-07
23,24,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,https://open.spotify.com/track/0mb7btREdC3wuIUmuVRgWn,2017-01-07
24,25,Down (feat. Joi),Run The Jewels,https://open.spotify.com/track/37wue2fDZqVGNccW03p1Sk,2017-01-07
25,26,Mausoleum,Seryn,https://open.spotify.com/track/4izMOshSBK4MYWRYwii4OJ,2017-01-07
26,27,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-07
27,28,"Someone In The Crowd - From ""La La Land"" Soundtrack",Emma Stone,https://open.spotify.com/track/39ncDMVidHOeQgeC5anYZM,2017-01-07
28,29,Rockabye - Acoustic Version,The Mayries,https://open.spotify.com/track/30LDuVfrePWbedYTc1mUCn,2017-01-07
29,30,Equal Powers,Violents,https://open.spotify.com/track/63ligF3uwteTFejkzrhx8F,2017-01-07
30,31,Bad and Boujee (feat. Lil Uzi Vert),Migos,https://open.spotify.com/track/1FvU97lrWOG2NRxErh6OZz,2017-01-07
31,32,immortal,Elley Duhé,https://open.spotify.com/track/4gipAzWetrklPX9RlJWO61,2017-01-07
32,33,Call Ticketron,Run The Jewels,https://open.spotify.com/track/7pGEmglfZd4S3ZUt9idnxP,2017-01-07
33,34,This Ole King,WHY?,https://open.spotify.com/track/0wV549kVU1dSwIbQoF6x5m,2017-01-07
34,35,Not Me (feat. Two Feet),MELVV,https://open.spotify.com/track/5Fm0370X5xpSsDy2AL0Zra,2017-01-07
35,36,Lady (feat. Pitbull),Austin Mahone,https://open.spotify.com/track/48nmKZkd67ATPI8ROOJhkK,2017-01-07
36,37,4Her,PUBLIC,https://open.spotify.com/track/7wjpGRQsfuvlxB1PF4vW7y,2017-01-07
37,38,Final Song - Diplo & Jauz Remix,MØ,https://open.spotify.com/track/0gahmokctHhYjyR3ZUGr7L,2017-01-07
38,39,Throw Myself A Party,Cashmere Cat,https://open.spotify.com/track/1bZrM1CNYl6e3yU5wXl6v3,2017-01-07
39,40,I Hate Myself For Loving You,Halestorm,https://open.spotify.com/track/1xuEwBaIhnpxaFYMEQTKX9,2017-01-07
40,41,Both (feat. Drake),Gucci Mane,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,2017-01-07
41,42,Ain't Gonna Happen,Born Cages,https://open.spotify.com/track/3UEsmjEYQJryHjIDQrtApX,2017-01-07
42,43,Can't Let Go (feat. Emilia Ali),VALNTN,https://open.spotify.com/track/7sXg1VmdnM1Ho3aJPya5SC,2017-01-07
43,44,Light,San Holo,https://open.spotify.com/track/74Ru27B7Jx8mBt5MGvGLLv,2017-01-07
44,45,Hey Kids (Bumaye) (feat. Danny Brown),Run The Jewels,https://open.spotify.com/track/2IHy47dWsTh0FEHBMdfd38,2017-01-07
45,46,Living Single,Big Sean,https://open.spotify.com/track/36xxq7VDZZsGwARsn6Clo7,2017-01-07
46,47,Janet,Berhana,https://open.spotify.com/track/0oqkw7Q8tQ7mcWYEx0QXxI,2017-01-07
47,48,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,https://open.spotify.com/track/0fH86zQcE2CmATQju6WpXv,2017-01-07
48,49,Let Me Love You,SJUR,https://open.spotify.com/track/2jfCy43LsFbCQoB6HyetlY,2017-01-07
49,50,I Don't Wanna Miss You,Twin Peaks,https://open.spotify.com/track/3Q25HY5V7rHZSXPRzRJCUF,2017-01-07
0,1,Fill Me In - AFTR:HRS Mixcut,Loud Luxury,https://open.spotify.com/track/1Th5b8AsauED9F7pGv8Yxi,2017-01-08
1,2,I Need My Girl,Gnarly Gibbs,https://open.spotify.com/track/2UwKFhUl5fFw3WrT5H0wNP,2017-01-08
2,3,Losing Sleep,Vorsa,https://open.spotify.com/track/0oWVd0W6kgFTH5Pyfq9J25,2017-01-08
3,4,Romantic - NOTD Remix,Stanaj,https://open.spotify.com/track/1pvgpkMqtQyOGePdYOTt9U,2017-01-08
4,5,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,https://open.spotify.com/track/5kRBzRZmZTXVg8okC7SJFZ,2017-01-08
5,6,You,Manwolves,https://open.spotify.com/track/6F7CjVIrwk7PddQUsoPmoo,2017-01-08
6,7,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",Justin Hurwitz,https://open.spotify.com/track/1R17cgUv6HeQFa78dzqb7s,2017-01-08
7,8,Rooting For You,London Grammar,https://open.spotify.com/track/5MHmD8cfTbudNLTWYA5QHJ,2017-01-08
8,9,"Epilogue - From ""La La Land"" Soundtrack",Justin Hurwitz,https://open.spotify.com/track/5jdClu7X0U5TgVr2ObewxS,2017-01-08
9,10,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6,2017-01-08
10,11,2 AM (Prod. DNTST & Berg),Emma Sameth,https://open.spotify.com/track/4h0Sl6e9AE421W3K6EGsRJ,2017-01-08
11,12,Caile (feat. Zion & De La Ghetto),Revol,https://open.spotify.com/track/626rYyBfeAeleh1F5t4B70,2017-01-08
12,13,Shelter,Vandelux,https://open.spotify.com/track/13XPIlyIbYMInO8aN7AEt8,2017-01-08
13,14,"Audition (The Fools Who Dream) - From ""La La Land"" Soundtrack",Emma Stone,https://open.spotify.com/track/6j0wBBAP3hMe4t1Ymj7GIe,2017-01-08
14,15,French Inhale,[bsd.u],https://open.spotify.com/track/4JLI9AgtAXutJvjlXgZBoR,2017-01-08
15,16,All That Remains,VVE,https://open.spotify.com/track/7ornTxMlL9J7Wx22IB3gt8,2017-01-08
16,17,It's Gotta Be You,Isaiah,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-01-08
17,18,Turn Me Down,Pellican Child,https://open.spotify.com/track/7xZlxQGgb0rBOPLJkviPCq,2017-01-08
18,19,I Beat My Meat,Thanks Ugly God,https://open.spotify.com/track/0dDECPQ6dxdEr7F7Taop6r,2017-01-08
19,20,Deu Onda,MC G15,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF,2017-01-08
20,21,Beacon,Jimi Cravity,https://open.spotify.com/track/4hfz8hMdPEJuRNjxIQZZgL,2017-01-08
21,22,"City Of Stars - From ""La La Land"" Soundtrack/Pier",Ryan Gosling,https://open.spotify.com/track/5BMwpS4iYKR30kq9U9beaT,2017-01-08
22,23,iSpy,KYLE,https://open.spotify.com/track/0WjYgf4qH3B0v0HmW61doL,2017-01-08
23,24,Far,Offramp,https://open.spotify.com/track/4XKr5qBijfVfsBNzJaZWM8,2017-01-08
24,25,"Someone In The Crowd - From ""La La Land"" Soundtrack",Emma Stone,https://open.spotify.com/track/39ncDMVidHOeQgeC5anYZM,2017-01-08
25,26,Mausoleum,Seryn,https://open.spotify.com/track/4izMOshSBK4MYWRYwii4OJ,2017-01-08
26,27,Stay With Me,CHANYEOL,https://open.spotify.com/track/1HYzRuWjmS9LXCkdVHi25K,2017-01-08
27,28,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-08
28,29,immortal,Elley Duhé,https://open.spotify.com/track/4gipAzWetrklPX9RlJWO61,2017-01-08
29,30,Rockabye - Acoustic Version,The Mayries,https://open.spotify.com/track/30LDuVfrePWbedYTc1mUCn,2017-01-08
30,31,Oh NaNa (Hidden. HUR YOUNG JI),KARD,https://open.spotify.com/track/1ZgfAxHQCXLt8o1VXEHHAt,2017-01-08
31,32,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Taron Egerton,https://open.spotify.com/track/0mb7btREdC3wuIUmuVRgWn,2017-01-08
32,33,Equal Powers,Violents,https://open.spotify.com/track/63ligF3uwteTFejkzrhx8F,2017-01-08
33,34,Bad and Boujee (feat. Lil Uzi Vert),Migos,https://open.spotify.com/track/1FvU97lrWOG2NRxErh6OZz,2017-01-08
34,35,"Also sprach Zarathustra, Op.30: 1. Prelude (Sonnenaufgang)",Richard Strauss,https://open.spotify.com/track/0S9igDWt4u1HMB1cS8rpRZ,2017-01-08
35,36,Attitude,Dana and the Wolf,https://open.spotify.com/track/3HLqgKHsHit7AZYLDDYs0Q,2017-01-08
36,37,Not Me (feat. Two Feet),MELVV,https://open.spotify.com/track/5Fm0370X5xpSsDy2AL0Zra,2017-01-08
37,38,Call Ticketron,Run The Jewels,https://open.spotify.com/track/7pGEmglfZd4S3ZUt9idnxP,2017-01-08
38,39,This Ole King,WHY?,https://open.spotify.com/track/0wV549kVU1dSwIbQoF6x5m,2017-01-08
39,40,Final Song - Diplo & Jauz Remix,MØ,https://open.spotify.com/track/0gahmokctHhYjyR3ZUGr7L,2017-01-08
40,41,4Her,PUBLIC,https://open.spotify.com/track/7wjpGRQsfuvlxB1PF4vW7y,2017-01-08
41,42,Lady (feat. Pitbull),Austin Mahone,https://open.spotify.com/track/48nmKZkd67ATPI8ROOJhkK,2017-01-08
42,43,Both (feat. Drake),Gucci Mane,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,2017-01-08
43,44,Can't Let Go (feat. Emilia Ali),VALNTN,https://open.spotify.com/track/7sXg1VmdnM1Ho3aJPya5SC,2017-01-08
44,45,Ain't Gonna Happen,Born Cages,https://open.spotify.com/track/3UEsmjEYQJryHjIDQrtApX,2017-01-08
45,46,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,https://open.spotify.com/track/0fH86zQcE2CmATQju6WpXv,2017-01-08
46,47,I Hate Myself For Loving You,Halestorm,https://open.spotify.com/track/1xuEwBaIhnpxaFYMEQTKX9,2017-01-08
47,48,Light,San Holo,https://open.spotify.com/track/74Ru27B7Jx8mBt5MGvGLLv,2017-01-08
48,49,Throw Myself A Party,Cashmere Cat,https://open.spotify.com/track/5n6PtOoeGzBeKFDeGNozLd,2017-01-08
49,50,Let Me Love You,SJUR,https://open.spotify.com/track/2jfCy43LsFbCQoB6HyetlY,2017-01-08
0,1,Shape of You,Ed Sheeran,https://open.spotify.com/track/0FE9t6xYkqWXU2ahLh6D8X,2017-01-09
1,2,Castle on the Hill,Ed Sheeran,https://open.spotify.com/track/66qlqxhEMpSHOzjRK4il0b,2017-01-09
2,3,Fill Me In - AFTR:HRS Mixcut,Loud Luxury,https://open.spotify.com/track/1Th5b8AsauED9F7pGv8Yxi,2017-01-09
3,4,Romantic - NOTD Remix,Stanaj,https://open.spotify.com/track/1pvgpkMqtQyOGePdYOTt9U,2017-01-09
4,5,Gays 4 Donald,Pink Guy,https://open.spotify.com/track/6lH7E41rJRKTkMzo5p4uJB,2017-01-09
5,6,Don't Leave,Snakehips,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,2017-01-09
6,7,Rooting For You,London Grammar,https://open.spotify.com/track/5MHmD8cfTbudNLTWYA5QHJ,2017-01-09
7,8,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,https://open.spotify.com/track/5kRBzRZmZTXVg8okC7SJFZ,2017-01-09
